distance,average_hours,truck_age,load_capacity_pounds,mileage_mpg,fuel_type,temp_x,wind_speed_x,humidity_x,visibility_x,pressure_x,no_of_vehicles,accident,gender,age,experience,driving_style,ratings,average_speed_mph,temp_y,wind_speed_y,humidity_y,visibility_y,pressure_y,delay,efficiency,fuel_efficiency,weather_impact,visibility_speed,age_experience_ratio
828.73,16.57,9,20000.0,25,diesel,67.5,10.0,88.5,5.0,1019.0,1725.08,0,male,50,6,proactive,8,60.17,50.17,5.02,29.25,6.0,1025.92,0,50.01,33.15,444.34,300.85,8.33
392.35,7.85,9,3000.0,26,diesel,61.5,7.5,87.75,3.5,1019.75,1767.29,0,male,44,12,proactive,6,60.33,50.17,5.02,29.25,6.0,1025.92,0,49.98,15.09,440.58,211.16,3.67
1012.99,20.26,10,3000.0,18,gas,63.5,5.5,89.0,5.5,1018.0,1783.96,2,male,51,15,conservative,4,46.82,50.17,5.02,29.25,6.0,1025.92,1,50.0,56.28,446.85,257.51,3.4
944.42,18.89,15,8501.88,20,gas,60.5,12.5,85.25,6.0,1016.25,1808.36,2,male,55,14,proactive,6,58.28,50.17,5.02,29.25,6.0,1025.92,1,50.0,47.22,428.03,349.68,3.93
556.81,11.14,5,3000.0,20,Unknown,64.25,11.0,83.5,5.75,1019.0,1767.29,0,male,61,19,conservative,7,45.94,50.17,5.02,29.25,6.0,1025.92,0,49.98,27.84,419.24,264.15,3.21
1048.57,20.97,11,15000.0,16,gas,49.0,11.0,70.75,6.0,1027.75,1756.08,1,male,45,6,conservative,2,43.24,17.83,7.21,52.75,6.0,1032.08,1,50.0,65.54,509.99,259.44,7.5
793.44,15.87,8,15000.0,25,diesel,41.0,13.0,66.25,3.5,1011.75,1772.75,3,male,43,20,proactive,6,60.1,17.83,7.21,52.75,6.0,1032.08,0,50.0,31.74,477.55,210.35,2.15
1018.36,20.37,8,4000.0,20,diesel,50.0,9.25,70.25,5.75,1003.25,1756.08,1,male,51,31,proactive,8,59.64,17.83,7.21,52.75,6.0,1032.08,1,49.99,50.92,506.39,342.93,1.65
368.7,7.37,8,15000.0,16,gas,61.5,9.0,49.0,6.0,1020.0,1764.42,2,male,42,11,conservative,6,39.88,17.83,7.21,52.75,6.0,1032.08,0,50.03,23.04,353.21,239.28,3.82
625.54,12.51,10,10000.0,24,diesel,58.0,8.75,90.0,3.75,1019.25,1756.08,1,male,49,27,conservative,6,51.78,17.83,7.21,52.75,6.0,1032.08,0,50.0,26.06,648.75,194.18,1.81
126.47,2.53,9,6000.0,25,diesel,40.25,14.25,79.75,1.75,1019.25,1747.75,0,male,57,19,proactive,7,60.84,17.83,7.21,52.75,6.0,1032.08,0,49.99,5.06,574.86,106.47,3.0
1052.88,21.06,10,3000.0,21,gas,71.5,11.0,52.25,6.0,1008.5,1756.08,1,male,49,-2,proactive,8,58.94,17.83,7.21,52.75,6.0,1032.08,1,49.99,50.14,376.64,353.64,-24.5
1033.73,20.67,10,4000.0,16,gas,56.5,11.75,87.75,6.0,1011.25,1756.08,1,male,49,19,conservative,4,46.85,17.83,7.21,52.75,6.0,1032.08,1,50.01,64.61,632.53,281.1,2.58
157.85,3.16,12,10000.0,20,gas,60.5,6.0,60.5,6.0,1023.5,1756.08,1,male,47,13,conservative,6,47.14,17.83,7.21,52.75,6.0,1032.08,0,49.95,7.89,436.1,282.84,3.62
622.76,12.46,7,4000.0,18,gas,49.25,12.5,90.75,3.75,1016.75,1747.75,0,male,44,9,conservative,8,42.24,17.83,7.21,52.75,6.0,1032.08,0,49.98,34.6,654.16,158.4,4.89
1023.91,20.48,9,20000.0,21,diesel,69.5,9.25,72.0,6.0,1017.25,1747.75,0,male,50,6,proactive,4,58.44,17.83,7.21,52.75,6.0,1032.08,1,50.0,48.76,519.0,350.64,8.33
160.91,3.22,9,6000.0,19,gas,67.0,6.0,70.25,5.0,1006.5,1772.75,3,male,42,9,conservative,3,42.84,17.83,7.21,52.75,6.0,1032.08,1,49.97,8.47,506.39,214.2,4.67
438.02,8.76,11,15000.0,27,diesel,58.5,7.75,74.25,6.0,1012.25,1764.42,2,male,47,13,conservative,4,39.39,17.83,7.21,52.75,6.0,1032.08,1,50.0,16.22,535.22,236.34,3.62
581.1,11.62,9,15000.0,19,Unknown,64.5,8.5,66.0,6.0,1022.75,1764.42,2,male,53,25,conservative,9,49.91,17.83,7.21,52.75,6.0,1032.08,0,50.01,30.58,475.75,299.46,2.12
1052.25,21.04,7,20000.0,23,diesel,61.75,5.0,75.0,6.0,1009.0,1747.75,0,male,52,20,conservative,4,47.57,17.83,7.21,52.75,6.0,1032.08,1,50.01,45.75,540.62,285.42,2.6
942.14,18.84,10,8501.88,25,diesel,56.25,4.25,81.5,5.5,1006.75,1747.75,0,male,43,12,proactive,6,59.66,17.83,7.21,52.75,6.0,1032.08,1,50.01,37.69,587.48,328.13,3.58
53.19,1.06,11,4000.0,17,gas,63.5,7.0,89.75,5.75,1008.75,1747.75,0,male,52,21,proactive,8,58.72,17.83,7.21,52.75,6.0,1032.08,0,50.18,3.13,646.95,337.64,2.48
360.04,7.2,6,3000.0,22,diesel,68.75,15.25,80.5,4.0,1006.75,1764.42,2,male,49,13,proactive,6,58.26,17.83,7.21,52.75,6.0,1032.08,0,50.01,16.37,580.27,233.04,3.77
355.61,7.11,8,10000.0,19,gas,68.75,8.0,74.0,4.25,1007.25,1772.75,3,male,41,9,conservative,2,53.67,17.83,7.21,52.75,6.0,1032.08,0,50.02,18.72,533.42,228.1,4.56
416.03,8.32,9,6000.0,21,gas,67.0,11.25,77.25,4.75,1011.75,1764.42,2,male,52,15,proactive,6,58.11,17.83,7.21,52.75,6.0,1032.08,0,50.0,19.81,556.84,276.02,3.47
1006.61,20.13,13,15000.0,24,diesel,80.5,11.0,65.5,6.0,1014.5,1756.08,1,male,46,5,proactive,3,58.42,17.83,7.21,52.75,6.0,1032.08,1,50.01,41.94,472.15,350.52,9.2
1113.41,22.27,9,6000.0,18,gas,69.5,5.75,44.5,6.0,1011.5,1772.75,3,male,58,18,conservative,9,38.25,17.83,7.21,52.75,6.0,1032.08,1,50.0,61.86,320.77,229.5,3.22
1033.13,20.66,14,3000.0,17,gas,74.5,8.5,77.75,5.0,1009.5,1747.75,0,male,46,8,conservative,4,47.17,17.83,7.21,52.75,6.0,1032.08,1,50.01,60.77,560.45,235.85,5.75
667.83,13.36,8,4000.0,17,gas,67.75,2.25,71.0,5.75,1009.5,1747.75,0,male,45,11,proactive,5,63.3,17.83,7.21,52.75,6.0,1032.08,1,49.99,39.28,511.79,363.98,4.09
809.66,16.19,5,6000.0,22,gas,69.25,9.0,81.5,4.0,1010.0,1764.42,2,male,49,10,proactive,3,59.65,17.83,7.21,52.75,6.0,1032.08,0,50.01,36.8,587.48,238.6,4.9
366.88,7.34,10,15000.0,17,gas,51.25,9.0,83.5,5.5,1021.25,1347.42,3,male,42,9,proactive,4,59.6,9.71,12.08,95.29,3.5,1021.83,0,49.98,21.58,1008.96,327.8,4.67
663.33,13.27,10,3000.0,13,gas,41.75,13.0,74.75,4.0,1013.75,1330.75,1,male,47,17,proactive,8,60.75,9.71,12.08,95.29,3.5,1021.83,0,49.99,51.03,903.23,243.0,2.76
769.05,15.38,10,15000.0,16,gas,43.75,6.0,80.0,5.5,1017.25,1330.75,1,male,59,16,conservative,6,48.42,9.71,12.08,95.29,3.5,1021.83,0,50.0,48.07,966.67,266.31,3.69
403.56,8.07,11,15000.0,14,gas,46.5,9.0,75.75,6.0,1008.75,1355.75,4,male,37,3,Unknown,7,60.67,9.71,12.08,95.29,3.5,1021.83,0,50.01,28.83,915.31,364.02,12.33
932.44,18.65,7,3000.0,13,gas,51.75,7.0,69.25,6.0,1020.0,1355.75,4,male,40,3,conservative,7,41.24,9.71,12.08,95.29,3.5,1021.83,0,50.0,71.73,836.77,247.44,13.33
616.25,12.32,12,4000.0,27,diesel,50.0,8.25,70.75,5.75,1010.75,1355.75,4,male,46,14,conservative,6,40.5,9.71,12.08,95.29,3.5,1021.83,1,50.02,22.82,854.9,232.88,3.29
576.9,11.54,10,3000.0,24,diesel,46.25,11.75,72.25,6.0,1017.0,1330.75,1,male,47,6,conservative,3,47.32,9.71,12.08,95.29,3.5,1021.83,1,49.99,24.04,873.02,283.92,7.83
775.88,15.52,7,15000.0,14,gas,54.5,6.75,84.0,5.25,1018.75,1322.42,0,male,42,6,conservative,8,43.73,9.71,12.08,95.29,3.5,1021.83,0,49.99,55.42,1015.0,229.58,7.0
447.87,8.96,10,6000.0,16,gas,47.5,7.5,78.0,6.0,1021.75,1330.75,1,female,51,17,conservative,8,47.02,9.71,12.08,95.29,3.5,1021.83,0,49.99,27.99,942.5,282.12,3.0
260.56,5.21,6,6000.0,17,gas,64.25,16.25,68.0,6.0,1008.25,1322.42,0,male,43,4,proactive,2,59.04,9.71,12.08,95.29,3.5,1021.83,0,50.01,15.33,821.67,354.24,10.75
563.66,11.27,10,3000.0,26,diesel,52.75,10.5,82.5,6.0,1014.25,1322.42,0,male,43,6,proactive,8,64.11,9.71,12.08,95.29,3.5,1021.83,0,50.01,21.68,996.88,384.66,7.17
1189.15,23.78,11,15000.0,19,gas,52.5,6.25,89.25,6.0,1022.0,1330.75,1,male,56,21,proactive,7,60.48,9.71,12.08,95.29,3.5,1021.83,0,50.01,62.59,1078.44,362.88,2.67
754.57,15.09,7,6000.0,12,gas,51.0,11.25,89.0,4.75,1015.25,1339.08,2,male,39,3,conservative,3,47.85,9.71,12.08,95.29,3.5,1021.83,0,50.0,62.88,1075.42,227.29,13.0
456.29,9.13,10,6000.0,25,diesel,61.75,8.0,84.5,6.0,1019.75,1322.42,0,male,47,6,proactive,8,57.38,9.71,12.08,95.29,3.5,1021.83,0,49.98,18.25,1021.04,344.28,7.83
1185.3,23.71,9,3000.0,13,gas,62.0,4.25,76.5,5.0,1009.0,1322.42,0,male,37,4,conservative,3,43.66,9.71,12.08,95.29,3.5,1021.83,0,49.99,91.18,924.38,218.3,9.25
988.03,19.76,13,8501.88,18,gas,57.5,6.0,62.5,6.0,1017.25,1330.75,1,male,43,4,conservative,8,45.29,9.71,12.08,95.29,3.5,1021.83,0,50.0,54.89,755.21,271.74,10.75
1091.49,21.83,8,4000.0,24,diesel,58.25,13.25,68.25,6.0,1012.25,1322.42,0,male,50,15,proactive,4,58.91,9.71,12.08,95.29,3.5,1021.83,0,50.0,45.48,824.69,353.46,3.33
1106.56,22.13,6,10000.0,16,gas,61.0,8.0,64.5,6.0,1020.5,1322.42,0,female,56,15,proactive,5,61.81,9.71,12.08,95.29,3.5,1021.83,0,50.0,69.16,779.38,370.86,3.73
687.88,13.76,11,3000.0,25,diesel,44.75,4.0,87.25,4.0,1023.5,1355.75,4,male,54,15,proactive,5,63.15,9.71,12.08,95.29,3.5,1021.83,0,49.99,27.52,1054.27,252.6,3.6
503.24,10.06,9,4000.0,22,diesel,63.0,2.25,74.0,6.0,1017.0,1322.42,0,male,57,21,conservative,9,49.47,9.71,12.08,95.29,3.5,1021.83,0,50.02,22.87,894.17,296.82,2.71
449.14,8.98,5,4000.0,24,diesel,60.0,5.0,83.25,6.0,1009.5,1339.08,2,male,50,7,proactive,8,62.11,9.71,12.08,95.29,3.5,1021.83,0,50.02,18.71,1005.94,372.66,7.14
1101.87,22.04,9,20000.0,23,diesel,68.5,6.25,95.5,4.0,1010.75,1347.42,3,male,47,4,conservative,4,48.03,9.71,12.08,95.29,3.5,1021.83,0,49.99,47.91,1153.96,192.12,11.75
1000.1,20.0,7,20000.0,24,diesel,62.5,7.5,87.0,4.0,1011.0,1322.42,0,male,49,10,proactive,2,58.96,9.71,12.08,95.29,3.5,1021.83,1,50.0,41.67,1051.25,235.84,4.9
572.66,11.45,10,3000.0,24,diesel,70.5,8.75,60.25,6.0,1011.0,1322.42,0,male,58,21,conservative,9,52.25,9.71,12.08,95.29,3.5,1021.83,0,50.01,23.86,728.02,313.5,2.76
475.56,9.51,7,10000.0,18,gas,81.5,8.0,75.5,5.75,1014.25,1339.08,2,male,44,17,proactive,4,64.42,9.71,12.08,95.29,3.5,1021.83,0,50.01,26.42,912.29,370.42,2.59
926.26,18.53,12,6000.0,22,diesel,67.0,3.75,45.75,6.0,1011.5,1347.42,3,male,44,7,conservative,4,47.62,9.71,12.08,95.29,3.5,1021.83,1,49.99,42.1,552.81,285.72,6.29
283.16,5.66,11,3000.0,19,gas,73.5,6.0,76.25,5.5,1017.5,1347.42,3,male,44,7,conservative,4,39.18,9.71,12.08,95.29,3.5,1021.83,0,50.03,14.9,921.35,215.49,6.29
726.73,14.53,13,15000.0,24,diesel,67.25,3.75,67.0,6.0,1018.5,1339.08,2,male,41,4,proactive,8,61.24,9.71,12.08,95.29,3.5,1021.83,0,50.02,30.28,809.58,367.44,10.25
1110.11,22.2,11,10000.0,21,diesel,65.0,5.75,70.5,6.0,1015.75,1330.75,1,male,46,2,conservative,8,53.48,9.71,12.08,95.29,3.5,1021.83,1,50.0,52.86,851.88,320.88,23.0
330.15,6.6,9,15000.0,18,gas,70.0,6.0,78.25,6.0,1013.0,1322.42,0,male,54,16,conservative,8,44.1,9.71,12.08,95.29,3.5,1021.83,1,50.02,18.34,945.52,264.6,3.38
554.39,11.09,10,6000.0,25,diesel,71.75,9.0,78.75,6.0,1014.5,1339.08,2,male,50,6,proactive,3,57.66,9.71,12.08,95.29,3.5,1021.83,0,49.99,22.18,951.56,345.96,8.33
155.21,3.1,12,3000.0,15,gas,49.5,4.5,92.5,3.25,1018.5,1530.42,2,male,49,5,conservative,2,37.11,32.38,12.25,91.25,4.75,1016.67,0,50.07,10.35,1133.12,120.61,9.8
262.27,5.25,8,3000.0,16,gas,42.5,4.25,72.0,6.0,1017.25,1530.42,2,male,47,17,conservative,6,46.67,32.38,12.25,91.25,4.75,1016.67,0,49.96,16.39,882.0,280.02,2.76
1120.7,22.41,5,8501.88,20,Unknown,47.0,6.5,78.0,6.0,1017.0,1522.08,1,male,57,17,proactive,4,58.88,32.38,12.25,91.25,4.75,1016.67,1,50.01,56.04,955.5,353.28,3.35
134.12,2.68,9,4000.0,23,diesel,45.25,5.25,77.75,6.0,1014.0,1513.75,0,male,46,4,proactive,4,59.33,32.38,12.25,91.25,4.75,1016.67,0,50.04,5.83,952.44,355.98,11.5
713.2,14.26,7,3000.0,24,diesel,60.5,3.5,75.5,6.0,1017.25,1513.75,0,male,45,8,proactive,4,60.1,32.38,12.25,91.25,4.75,1016.67,0,50.01,29.72,924.88,360.6,5.62
740.01,14.8,8,3000.0,23,diesel,51.0,8.75,58.0,6.0,1012.25,1522.08,1,male,49,8,proactive,4,62.06,32.38,12.25,91.25,4.75,1016.67,1,50.0,32.17,710.5,372.36,6.12
364.33,7.29,9,6000.0,19,gas,57.0,6.5,74.75,6.0,1017.75,1522.08,1,female,52,20,conservative,7,50.38,32.38,12.25,91.25,4.75,1016.67,0,49.98,19.18,915.69,302.28,2.6
428.56,8.57,7,3000.0,21,diesel,63.75,7.75,70.5,6.0,1018.5,1538.75,3,male,47,12,proactive,6,59.33,32.38,12.25,91.25,4.75,1016.67,0,50.01,20.41,863.62,355.98,3.92
931.12,18.62,9,6000.0,19,gas,57.5,4.5,62.25,6.0,1019.0,1513.75,0,female,47,7,proactive,8,56.77,32.38,12.25,91.25,4.75,1016.67,1,50.01,49.01,762.56,340.62,6.71
192.83,3.86,10,3000.0,24,diesel,61.0,3.25,60.0,4.75,1020.25,1522.08,1,male,50,4,conservative,8,44.23,32.38,12.25,91.25,4.75,1016.67,0,49.96,8.03,735.0,210.09,12.5
347.06,6.94,9,6000.0,21,diesel,51.75,7.75,67.5,6.0,1022.0,1530.42,2,male,54,21,proactive,7,58.05,32.38,12.25,91.25,4.75,1016.67,0,50.01,16.53,826.88,348.3,2.57
322.68,6.45,10,8501.88,24,diesel,71.75,8.25,60.0,6.0,1012.5,1513.75,0,male,50,16,conservative,9,56.74,32.38,12.25,91.25,4.75,1016.67,0,50.03,13.44,735.0,340.44,3.12
906.44,18.13,9,10000.0,20,gas,55.75,5.5,88.25,4.0,1020.5,1530.42,2,male,53,15,proactive,8,60.54,32.38,12.25,91.25,4.75,1016.67,1,50.0,45.32,1081.06,242.16,3.53
429.54,8.59,9,6000.0,22,diesel,63.0,5.5,92.75,3.5,1013.75,1522.08,1,male,48,14,proactive,8,59.38,32.38,12.25,91.25,4.75,1016.67,1,50.0,19.52,1136.19,207.83,3.43
69.24,1.38,6,8501.88,16,gas,73.0,3.75,91.75,4.75,1014.5,1530.42,2,male,39,6,Unknown,7,59.09,32.38,12.25,91.25,4.75,1016.67,0,50.17,4.33,1123.94,280.68,6.5
902.66,18.05,7,20000.0,21,diesel,59.0,5.75,78.5,6.0,1007.0,1522.08,1,male,51,20,proactive,9,59.53,32.38,12.25,91.25,4.75,1016.67,1,50.01,42.98,961.62,357.18,2.55
640.97,12.82,12,6000.0,16,gas,75.5,5.25,68.75,6.0,1013.0,1522.08,1,male,50,15,conservative,6,41.8,32.38,12.25,91.25,4.75,1016.67,0,50.0,40.06,842.19,250.8,3.33
723.52,14.47,10,4000.0,16,gas,74.75,6.75,67.0,6.0,1012.75,1513.75,0,male,45,7,conservative,8,41.66,32.38,12.25,91.25,4.75,1016.67,0,50.0,45.22,820.75,249.96,6.43
676.23,13.52,9,10000.0,23,diesel,76.5,5.25,58.0,6.0,1016.5,1530.42,2,male,55,14,proactive,4,61.36,32.38,12.25,91.25,4.75,1016.67,0,50.02,29.4,710.5,368.16,3.93
1052.25,21.04,10,8501.88,21,diesel,61.75,5.0,75.0,6.0,1009.0,1513.75,0,male,55,13,conservative,6,43.37,32.38,12.25,91.25,4.75,1016.67,1,50.01,50.11,918.75,260.22,4.23
448.4,8.97,8,6000.0,16,gas,55.0,3.25,96.75,3.0,1023.0,1522.08,1,male,51,24,proactive,4,59.02,32.38,12.25,91.25,4.75,1016.67,1,49.99,28.02,1185.19,177.06,2.12
503.24,10.06,9,10000.0,24,diesel,63.0,2.25,74.0,6.0,1017.0,1513.75,0,male,53,20,conservative,9,50.23,32.38,12.25,91.25,4.75,1016.67,0,50.02,20.97,906.5,301.38,2.65
171.37,3.43,8,15000.0,18,gas,55.0,5.0,92.25,4.0,1011.0,1530.42,2,female,51,25,conservative,4,48.95,32.38,12.25,91.25,4.75,1016.67,0,49.96,9.52,1130.06,195.8,2.04
1025.02,20.5,6,10000.0,17,gas,65.0,8.0,91.25,3.0,1012.5,1547.08,4,male,54,26,conservative,9,54.72,32.38,12.25,91.25,4.75,1016.67,1,50.0,60.3,1117.81,164.16,2.08
752.94,15.06,9,15000.0,20,Unknown,67.75,7.25,88.25,6.0,1013.0,1513.75,0,male,54,22,proactive,8,62.13,32.38,12.25,91.25,4.75,1016.67,0,50.0,37.65,1081.06,372.78,2.45
699.7,13.99,11,15000.0,19,gas,62.0,7.5,86.75,3.5,1012.5,1538.75,3,male,42,0,Unknown,7,63.14,32.38,12.25,91.25,4.75,1016.67,0,50.01,36.83,1062.69,220.99,inf
839.3,16.79,9,3000.0,18,gas,69.5,6.0,74.75,3.5,1011.25,1513.75,0,male,49,6,conservative,2,42.61,32.38,12.25,91.25,4.75,1016.67,0,49.99,46.63,915.69,149.14,8.17
367.58,7.35,11,20000.0,29,diesel,76.5,6.5,56.75,6.0,1010.5,1513.75,0,male,48,2,conservative,7,42.86,32.38,12.25,91.25,4.75,1016.67,0,50.01,12.68,695.19,257.16,24.0
67.62,1.35,6,3000.0,26,diesel,83.5,4.0,54.75,6.0,1015.5,1538.75,3,male,47,9,proactive,3,59.3,32.38,12.25,91.25,4.75,1016.67,1,50.09,2.6,670.69,355.8,5.22
431.42,8.63,7,6000.0,25,diesel,68.5,6.5,47.5,6.0,1012.0,1538.75,3,male,55,25,proactive,7,61.93,32.38,12.25,91.25,4.75,1016.67,0,49.99,17.26,581.88,371.58,2.2
308.82,6.18,12,6000.0,20,diesel,65.5,6.5,72.5,6.0,1015.0,1513.75,0,male,57,21,conservative,6,42.01,32.38,12.25,91.25,4.75,1016.67,0,49.97,15.44,888.12,252.06,2.71
384.48,7.69,12,15000.0,23,gas,61.5,5.25,86.0,6.0,1013.5,1522.08,1,male,47,13,conservative,4,36.52,32.38,12.25,91.25,4.75,1016.67,0,50.0,16.72,1053.5,219.12,3.62
727.03,14.54,10,6000.0,13,gas,58.0,4.75,95.75,4.0,1013.0,1513.75,0,male,46,5,conservative,3,48.11,32.38,12.25,91.25,4.75,1016.67,0,50.0,55.93,1172.94,192.44,9.2
268.65,5.37,9,15000.0,27,diesel,65.0,6.5,94.5,5.0,1013.0,1530.42,2,male,41,11,conservative,5,45.81,32.38,12.25,91.25,4.75,1016.67,0,50.03,9.95,1157.62,229.05,3.73
268.97,5.38,11,4000.0,20,diesel,64.5,6.0,75.0,6.0,1014.5,1530.42,2,male,56,24,proactive,8,64.75,32.38,12.25,91.25,4.75,1016.67,0,49.99,13.45,918.75,388.5,2.33
107.61,2.15,8,10000.0,21,gas,42.0,7.5,90.75,5.0,1012.75,1360.17,0,male,46,12,proactive,5,60.46,24.17,13.04,91.54,4.71,1019.04,1,50.05,5.12,1183.53,302.3,3.83
214.42,4.29,10,8501.88,21,gas,35.5,8.25,81.5,4.5,1013.5,1376.83,2,male,39,3,proactive,3,64.0,24.17,13.04,91.54,4.71,1019.04,1,49.98,10.21,1062.9,288.0,13.0
1156.22,23.12,12,6000.0,14,gas,45.0,4.0,95.25,1.5,1012.5,1376.83,2,male,43,4,proactive,4,60.74,24.17,13.04,91.54,4.71,1019.04,1,50.01,82.59,1242.22,91.11,10.75
76.48,1.53,9,4000.0,21,diesel,40.0,3.25,78.5,6.0,1015.5,1368.5,1,male,53,24,proactive,6,61.13,24.17,13.04,91.54,4.71,1019.04,0,49.99,3.64,1023.77,366.78,2.21
584.86,11.7,7,10000.0,18,gas,61.0,5.0,91.0,5.0,1012.5,1368.5,1,male,44,11,proactive,5,63.11,24.17,13.04,91.54,4.71,1019.04,0,49.99,32.49,1186.79,315.55,4.0
833.76,16.68,13,3000.0,28,diesel,36.25,11.5,75.75,5.5,1012.5,1360.17,0,male,54,18,conservative,9,46.02,24.17,13.04,91.54,4.71,1019.04,0,49.99,29.78,987.91,253.11,3.0
512.74,10.25,10,10000.0,17,gas,40.75,8.0,87.5,6.0,1020.75,1376.83,2,male,41,13,conservative,6,54.35,24.17,13.04,91.54,4.71,1019.04,0,50.02,30.16,1141.15,326.1,3.15
345.86,6.92,9,15000.0,24,gas,49.5,12.0,71.25,6.0,1010.0,1385.17,3,male,46,5,conservative,2,42.96,24.17,13.04,91.54,4.71,1019.04,0,49.98,14.41,929.22,257.76,9.2
827.53,16.55,12,15000.0,14,gas,44.5,8.25,58.0,6.0,1019.25,1360.17,0,male,49,14,proactive,4,63.42,24.17,13.04,91.54,4.71,1019.04,0,50.0,59.11,756.42,380.52,3.5
322.52,6.45,7,20000.0,24,diesel,52.5,9.5,74.75,6.0,1013.0,1368.5,1,male,51,12,proactive,5,62.35,24.17,13.04,91.54,4.71,1019.04,0,50.0,13.44,974.86,374.1,4.25
192.86,3.86,7,6000.0,24,diesel,37.5,8.25,41.0,6.0,1030.25,1376.83,2,male,51,31,proactive,4,61.35,24.17,13.04,91.54,4.71,1019.04,0,49.96,8.04,534.71,368.1,1.65
207.26,4.15,10,4000.0,22,diesel,60.5,4.75,61.0,6.0,1015.0,1360.17,0,male,42,-3,proactive,8,61.59,24.17,13.04,91.54,4.71,1019.04,0,49.94,9.42,795.54,369.54,-14.0
205.99,4.12,9,10000.0,22,gas,46.0,8.25,77.75,6.0,1015.25,1376.83,2,male,42,8,conservative,7,45.96,24.17,13.04,91.54,4.71,1019.04,0,50.0,9.36,1013.99,275.76,5.25
806.87,16.14,9,3000.0,22,diesel,45.25,6.25,86.25,3.5,1013.75,1368.5,1,male,61,14,proactive,8,61.06,24.17,13.04,91.54,4.71,1019.04,0,49.99,36.68,1124.84,213.71,4.36
333.35,6.67,10,6000.0,23,diesel,46.0,9.0,89.0,4.0,1013.25,1385.17,3,male,47,6,conservative,7,45.03,24.17,13.04,91.54,4.71,1019.04,0,49.98,14.49,1160.71,180.12,7.83
107.5,2.15,11,8501.88,20,gas,56.25,9.5,85.25,6.0,1010.25,1368.5,1,male,46,0,proactive,8,60.46,24.17,13.04,91.54,4.71,1019.04,0,50.0,5.38,1111.8,362.76,inf
802.98,16.06,10,3000.0,17,gas,58.25,4.75,70.25,6.0,1012.75,1360.17,0,male,47,5,proactive,7,62.22,24.17,13.04,91.54,4.71,1019.04,0,50.0,47.23,916.18,373.32,9.4
566.1,11.32,11,6000.0,17,gas,61.75,5.5,82.0,4.75,1011.5,1376.83,2,male,51,29,proactive,8,59.03,24.17,13.04,91.54,4.71,1019.04,1,50.01,33.3,1069.42,280.39,1.76
893.86,17.88,8,10000.0,23,diesel,67.75,8.0,78.25,5.75,1010.5,1360.17,0,male,42,18,conservative,8,44.79,24.17,13.04,91.54,4.71,1019.04,1,49.99,38.86,1020.51,257.54,2.33
659.26,13.19,9,6000.0,20,gas,50.25,10.75,88.75,5.0,1013.75,1368.5,1,male,43,9,proactive,3,60.19,24.17,13.04,91.54,4.71,1019.04,1,49.98,32.96,1157.45,300.95,4.78
942.14,18.84,9,3000.0,22,diesel,56.25,4.25,81.5,5.5,1006.75,1376.83,2,male,43,11,conservative,5,44.41,24.17,13.04,91.54,4.71,1019.04,1,50.01,42.82,1062.9,244.26,3.91
607.65,12.15,7,3000.0,17,gas,48.5,7.0,94.5,3.25,1018.5,1376.83,2,male,52,31,proactive,7,60.2,24.17,13.04,91.54,4.71,1019.04,0,50.01,35.74,1232.44,195.65,1.68
449.14,8.98,11,6000.0,24,diesel,60.0,5.0,83.25,6.0,1009.5,1368.5,1,male,40,6,conservative,4,41.31,24.17,13.04,91.54,4.71,1019.04,0,50.02,18.71,1085.72,247.86,6.67
171.37,3.43,11,3000.0,17,gas,55.0,5.0,92.25,4.0,1011.0,1376.83,2,male,54,21,conservative,7,44.97,24.17,13.04,91.54,4.71,1019.04,0,49.96,10.08,1203.09,179.88,2.57
909.1,18.18,10,15000.0,20,diesel,73.25,8.0,94.75,3.75,1010.5,1368.5,1,male,46,0,proactive,8,63.52,24.17,13.04,91.54,4.71,1019.04,1,50.01,45.46,1235.7,238.2,inf
681.78,13.64,10,6000.0,24,diesel,68.0,13.5,85.5,4.5,1008.5,1360.17,0,female,40,6,proactive,8,59.5,24.17,13.04,91.54,4.71,1019.04,1,49.98,28.41,1115.06,267.75,6.67
602.67,12.05,7,4000.0,22,diesel,53.5,6.0,92.0,3.5,1015.25,1360.17,0,male,50,10,conservative,7,49.21,24.17,13.04,91.54,4.71,1019.04,0,50.01,27.39,1199.83,172.24,5.0
792.6,15.85,10,4000.0,27,diesel,71.0,6.5,77.75,6.0,1014.75,1385.17,3,male,44,12,proactive,8,60.14,24.17,13.04,91.54,4.71,1019.04,0,50.01,29.36,1013.99,360.84,3.67
212.35,4.25,12,3000.0,25,diesel,72.5,7.25,71.5,5.25,1008.25,1368.5,1,male,52,21,proactive,4,60.99,24.17,13.04,91.54,4.71,1019.04,1,49.96,8.49,932.48,320.2,2.48
103.75,2.08,11,8501.88,20,gas,81.25,11.5,79.75,6.0,1014.5,1368.5,1,male,52,18,conservative,9,49.54,24.17,13.04,91.54,4.71,1019.04,0,49.88,5.19,1040.07,297.24,2.89
562.91,11.26,10,15000.0,24,diesel,58.5,6.0,55.25,6.0,1012.0,1360.17,0,male,57,9,proactive,8,59.95,24.17,13.04,91.54,4.71,1019.04,0,49.99,23.45,720.55,359.7,6.33
